id,discount,duration,price
8169425.0,10.0,6.0,83.59
4652118.0,25.0,3.0,13.5
4652123.0,30.0,6.0,25.2
8005365.0,50.0,3.0,13.29
4819407.0,5.0,3.0,28.5
4819408.0,10.0,6.0,54.0
9560502.0,15.0,3.0,20.37
9560503.0,45.0,6.0,26.37
3131456.0,10.0,3.0,27.0
3131458.0,15.0,6.0,51.0
9515798.0,10.0,3.0,35.07
9515799.0,20.0,6.0,62.35
6231887.0,15.0,3.0,25.47
6231888.0,30.0,6.0,41.96
6304.0,15.0,3.0,17.85
8886798.0,50.0,3.0,7.49
7355369.0,10.0,3.0,53.97
7603256.0,0.0,6.0,119.94
5318686.0,5.0,3.0,14.22
5318690.0,10.0,6.0,26.95
2075047.0,5.0,3.0,28.47
7232762.0,25.0,3.0,31.5
64235.0,35.0,3.0,9.73
3242825.0,40.0,6.0,17.96
992822.0,25.0,3.0,22.48
992821.0,45.0,6.0,32.97
9596453.0,25.0,3.0,17.98
9596454.0,35.0,6.0,31.16
5611569.0,20.0,3.0,24.0
5611572.0,35.0,6.0,39.0
782356.0,15.0,3.0,22.92
782365.0,30.0,6.0,37.76
5451742.0,20.0,3.0,24.0
5451743.0,35.0,6.0,39.0
365756.0,50.0,3.0,19.49
1086401.0,50.0,6.0,38.97
10404928.0,25.0,3.0,44.98
10404929.0,35.0,6.0,77.96
9445803.0,20.0,6.0,86.35
197486.0,25.0,3.0,33.75
197482.0,35.0,6.0,58.5
7502637.0,10.0,3.0,21.57
4432544.0,20.0,3.0,36.0
4857466.0,10.0,6.0,81.0
8852034.0,30.0,3.0,20.98
8200228.0,5.0,3.0,42.75
8200234.0,10.0,6.0,81.0
4770705.0,30.0,3.0,21.0
9625975.0,5.0,3.0,25.62
10517736.0,10.0,6.0,48.55
5046045.0,10.0,3.0,34.97
3109893.0,10.0,3.0,35.07
3109895.0,15.0,6.0,66.25
7891058.0,20.0,6.0,48.0
7203909.0,10.0,3.0,23.98
7203912.0,15.0,6.0,45.29
4435367.0,30.0,3.0,42.0
4435371.0,45.0,6.0,66.0
4884771.0,10.0,3.0,27.0
4884772.0,10.0,6.0,54.0
7639811.0,20.0,3.0,31.18
7639818.0,30.0,6.0,54.56
10079045.0,15.0,3.0,38.25
10079046.0,20.0,6.0,72.0
6995904.0,25.0,3.0,17.98
10564253.0,35.0,6.0,31.16
5361842.0,10.0,3.0,27.0
5361844.0,20.0,6.0,48.0
4887146.0,45.0,3.0,19.8
4041180.0,25.0,3.0,27.0
10109974.0,40.0,6.0,43.2
6012942.0,15.0,3.0,25.5
7134409.0,20.0,6.0,48.0
8420657.0,15.0,3.0,38.22
8420658.0,25.0,6.0,67.46
6246776.0,20.0,3.0,28.78
6246778.0,35.0,6.0,46.76
3936220.0,25.0,3.0,11.25
3936221.0,25.0,6.0,22.5
8965739.0,30.0,3.0,27.28
8965740.0,35.0,6.0,50.66
5405334.0,15.0,3.0,63.75
764735.0,20.0,3.0,23.98
764736.0,30.0,6.0,41.96
5451742.0,20.0,3.0,24.0
5451743.0,35.0,6.0,39.0
8735446.0,30.0,3.0,31.48
8996598.0,35.0,6.0,58.46
9433454.0,30.0,3.0,27.28
9433521.0,45.0,6.0,42.87
9601926.0,15.0,3.0,38.25
9601927.0,35.0,6.0,58.5
8198712.0,40.0,3.0,26.98
8198713.0,45.0,6.0,49.47
2505079.0,10.0,3.0,40.5
2505083.0,30.0,6.0,63.0
8903991.0,20.0,3.0,21.58
8903993.0,40.0,6.0,32.36
6653482.0,5.0,3.0,28.5
9660093.0,15.0,6.0,51.0
8519660.0,20.0,3.0,31.18
8519662.0,35.0,6.0,50.66
10545629.0,15.0,3.0,51.0
10555902.0,15.0,6.0,102.0
822832.0,5.0,3.0,34.2
822838.0,10.0,6.0,64.8
8592846.0,10.0,3.0,37.13
8592850.0,10.0,6.0,74.25
9806106.0,20.0,3.0,16.06
9806108.0,25.0,6.0,30.11
6460127.0,10.0,3.0,26.97
6460128.0,15.0,6.0,50.95
8779740.0,20.0,3.0,31.18
8779742.0,30.0,6.0,54.56
6947494.0,30.0,3.0,25.18
5535780.0,20.0,6.0,57.55
2964632.0,10.0,3.0,54.0
2964634.0,20.0,6.0,96.0
4162424.0,15.0,3.0,38.22
4162426.0,25.0,6.0,67.46
10570309.0,5.0,3.0,14.25
10570310.0,10.0,6.0,27.0
9366793.0,10.0,3.0,26.97
9368601.0,20.0,6.0,47.95
10301065.0,25.0,3.0,33.73
10404057.0,25.0,6.0,67.46
1980.0,0.0,3.0,29.97
862994.0,0.0,6.0,59.94
10132683.0,10.0,3.0,32.72
2701858.0,10.0,3.0,16.15
4954079.0,10.0,6.0,32.29
5034322.0,30.0,3.0,10.5
5451742.0,20.0,3.0,24.0
5451743.0,35.0,6.0,39.0
9581384.0,10.0,3.0,21.57
9581385.0,15.0,6.0,40.75
9028095.0,10.0,3.0,26.97
9510839.0,25.0,3.0,29.23
9510843.0,35.0,6.0,50.66
9887315.0,25.0,3.0,56.25
112790.0,15.0,3.0,25.47
112792.0,20.0,6.0,47.95
710670.0,50.0,3.0,30.0
7936675.0,20.0,3.0,24.0
7936678.0,30.0,6.0,42.0
6272289.0,10.0,3.0,40.47
6029518.0,15.0,6.0,76.45
6880765.0,10.0,3.0,40.47
6592574.0,20.0,3.0,26.38
9892920.0,10.0,3.0,54.0
9518116.0,20.0,6.0,96.0
8965228.0,10.0,3.0,33.75
8965227.0,25.0,6.0,56.25
8846809.0,15.0,3.0,50.97
8852835.0,20.0,6.0,95.95
6692035.0,15.0,3.0,31.88
6692032.0,25.0,6.0,56.25
5115199.0,35.0,3.0,29.23
5115197.0,40.0,6.0,53.96
10629896.0,40.0,3.0,89.98
5489832.0,25.0,3.0,20.23
5489833.0,35.0,6.0,35.06
8278158.0,50.0,3.0,22.5
7129678.0,20.0,3.0,23.98
7129682.0,30.0,6.0,41.96
10453550.0,20.0,6.0,47.95
3971020.0,15.0,3.0,38.25
3971024.0,20.0,6.0,72.0
2709171.0,15.0,3.0,25.5
2709172.0,20.0,6.0,48.0
6413281.0,30.0,6.0,79.76
2706702.0,10.0,3.0,40.47
2706699.0,20.0,6.0,71.95
6140299.0,20.0,3.0,31.18
6140296.0,35.0,6.0,50.66
8532625.0,15.0,3.0,38.25
5562199.0,25.0,6.0,67.5
5441982.0,25.0,3.0,29.25
5441984.0,30.0,6.0,54.6
7473295.0,50.0,3.0,7.49
7634602.0,50.0,6.0,14.97
5451742.0,20.0,3.0,24.0
5451743.0,35.0,6.0,39.0
9278770.0,5.0,3.0,37.02
9278772.0,10.0,6.0,70.15
10623127.0,25.0,3.0,28.1
4212690.0,15.0,3.0,50.97
8187553.0,40.0,3.0,10.8
8187556.0,45.0,6.0,19.8
6340766.0,10.0,3.0,18.87
6967047.0,15.0,6.0,35.65
5341801.0,20.0,3.0,60.0
10381812.0,25.0,6.0,112.5
7496823.0,10.0,3.0,27.0
7593440.0,15.0,6.0,51.0
6036525.0,20.0,3.0,23.98
6036520.0,30.0,6.0,41.96
10245950.0,50.0,3.0,30.0
2701888.0,10.0,3.0,40.47
2701889.0,20.0,6.0,71.95
7706294.0,25.0,3.0,18.0
7706295.0,30.0,6.0,33.6
958499.0,10.0,3.0,27.0
2943516.0,25.0,3.0,16.88
2943518.0,35.0,6.0,29.25
4783660.0,10.0,3.0,26.97
4783662.0,15.0,6.0,50.95
9897009.0,10.0,3.0,13.47
9897012.0,20.0,6.0,23.95
3141051.0,20.0,3.0,24.0
3141059.0,30.0,6.0,42.0
7268564.0,10.0,3.0,53.97
7268566.0,15.0,6.0,101.95
3702702.0,15.0,3.0,25.5
3702707.0,20.0,6.0,48.0
2427688.0,10.0,3.0,40.47
2427692.0,15.0,6.0,76.45
3646410.0,15.0,3.0,17.85
3646412.0,25.0,6.0,31.5
66984.0,15.0,3.0,51.0
10489776.0,50.0,3.0,19.5
9524412.0,50.0,3.0,30.0
9524413.0,50.0,6.0,60.0
2442290.0,10.0,3.0,26.97
5316546.0,15.0,6.0,50.95
5451742.0,20.0,3.0,24.0
5451743.0,35.0,6.0,39.0
9441508.0,20.0,6.0,24.0
10609317.0,20.0,3.0,21.6
9120404.0,40.0,3.0,13.99
9120401.0,45.0,6.0,25.64
5859595.0,20.0,3.0,35.98
5859598.0,30.0,6.0,62.96
10034127.0,25.0,3.0,20.03
10034131.0,40.0,6.0,32.04
77845.0,5.0,3.0,37.02
80191.0,15.0,6.0,66.25
5589226.0,10.0,3.0,26.97
2578727.0,20.0,6.0,47.95
8592534.0,30.0,3.0,63.0
6833096.0,50.0,3.0,15.0
6833097.0,50.0,6.0,30.0
8080723.0,15.0,3.0,25.5
9237949.0,20.0,3.0,24.0
9237950.0,30.0,6.0,42.0
8232785.0,25.0,3.0,45.0
9541342.0,40.0,6.0,72.0
7971600.0,30.0,3.0,31.48
7971601.0,35.0,6.0,58.46
5544083.0,25.0,3.0,22.5
6717972.0,35.0,6.0,39.0
4852181.0,15.0,3.0,25.5
4852183.0,25.0,6.0,45.0
5157962.0,30.0,3.0,12.58
5157963.0,40.0,6.0,21.56
8502332.0,20.0,3.0,19.18
8502334.0,35.0,6.0,31.16
9842597.0,45.0,3.0,16.48
9239543.0,10.0,3.0,40.47
9239544.0,15.0,6.0,76.45
7418664.0,30.0,3.0,16.8
7418671.0,40.0,6.0,28.8
3128495.0,5.0,3.0,45.57
2967640.0,20.0,6.0,76.75
10615062.0,10.0,3.0,27.0
10615063.0,30.0,6.0,42.0
63195.0,20.0,3.0,28.78
63200.0,25.0,6.0,53.96
3011409.0,15.0,3.0,25.5
3011412.0,30.0,6.0,42.0
5451742.0,20.0,3.0,24.0
5451743.0,35.0,6.0,39.0
5772886.0,50.0,3.0,22.5
1158981.0,0.0,3.0,30.0
1158970.0,0.0,6.0,60.0
5665095.0,10.0,3.0,27.0
5665096.0,20.0,6.0,48.0
